"Census Profile, 2021 Census of Population"
,,,"British Columbia [Province]",,,,,,,,,,,,
"Ethnic or cultural origin","  Polish",,134635,"", 63780,"", 70850,"",    2.7,"",    2.6,"",    2.8,"",
"Ethnic or cultural origin","  Québécois",,  6240,"",  3120,"",  3120,"",    0.1,"",    0.1,"",    0.1,"",
"Ethnic or cultural origin","  British Isles, n.o.s.",123,191025,"", 94050,"", 96980,"",    3.9,"",    3.9,"",    3.9,"",
"Ethnic or cultural origin","  Filipino",,172915,"", 75990,"", 96930,"",    3.5,"",    3.1,"",    3.9,"",
"Ethnic or cultural origin","  French Canadian",, 39930,"", 19400,"", 20535,"",    0.8,"",    0.8,"",    0.8,"",
"Ethnic or cultural origin","  Caucasian (White), n.o.s.",124, 82175,"", 42475,"", 39700,"",    1.7,"",    1.8,"",    1.6,"",
"Ethnic or cultural origin","  First Nations (North American Indian), n.o.s.",125,105005,"", 51270,"", 53735,"",    2.1,"",    2.1,"",    2.2,"",
"Ethnic or cultural origin","  Métis",, 85205,"", 41265,"", 43930,"",    1.7,"",    1.7,"",    1.8,"",
"Ethnic or cultural origin","  European, n.o.s.",126,102475,"", 51755,"", 50715,"",    2.1,"",    2.1,"",    2.0,"",
"Ethnic or cultural origin","  Russian",,121755,"", 58460,"", 63295,"",    2.5,"",    2.4,"",    2.5,"",
"Ethnic or cultural origin","  Norwegian",,137170,"", 65790,"", 71385,"",    2.8,"",    2.7,"",    2.9,"",
"Ethnic or cultural origin","  Welsh",,104225,"", 49190,"", 55035,"",    2.1,"",    2.0,"",    2.2,"",
"Ethnic or cultural origin","  Portuguese",, 39755,"", 19465,"", 20290,"",    0.8,"",    0.8,"",    0.8,"",
"Ethnic or cultural origin","  American",, 71530,"", 34865,"", 36660,"",    1.5,"",    1.4,"",    1.5,"",
"Ethnic or cultural origin","  Spanish",, 54365,"", 25030,"", 29335,"",    1.1,"",    1.0,"",    1.2,"",
"Ethnic or cultural origin","  Swedish",,103630,"", 48520,"", 55115,"",    2.1,"",    2.0,"",    2.2,"",
"Ethnic or cultural origin","  Hungarian",, 51915,"", 25060,"", 26855,"",    1.1,"",    1.0,"",    1.1,"",
"Ethnic or cultural origin","  Acadian",,  7025,"",  3455,"",  3575,"",    0.1,"",    0.1,"",    0.1,"",
"Ethnic or cultural origin","  Pakistani",, 19050,"",  9780,"",  9275,"",    0.4,"",    0.4,"",    0.4,"",
"Ethnic or cultural origin","  African, n.o.s.",127, 18520,"",  9370,"",  9150,"",    0.4,"",    0.4,"",    0.4,"",
"Ethnic or cultural origin","  Jewish",, 34395,"", 17265,"", 17135,"",    0.7,"",    0.7,"",    0.7,"",
"Ethnic or cultural origin","  Punjabi",, 93395,"", 47650,"", 45740,"",    1.9,"",    2.0,"",    1.8,"",
"Ethnic or cultural origin","  Vietnamese",, 51890,"", 24430,"", 27455,"",    1.1,"",    1.0,"",    1.1,"",
"Ethnic or cultural origin","  Arab, n.o.s.",128, 12590,"",  6755,"",  5840,"",    0.3,"",    0.3,"",    0.2,"",
"Ethnic or cultural origin","  Greek",, 23300,"", 11910,"", 11390,"",    0.5,"",    0.5,"",    0.5,"",
"Ethnic or cultural origin","  Jamaican",,  9865,"",  5140,"",  4725,"",    0.2,"",    0.2,"",    0.2,"",
"Ethnic or cultural origin","  Asian, n.o.s.",129, 47650,"", 22170,"", 25480,"",    1.0,"",    0.9,"",    1.0,"",
"Ethnic or cultural origin","  Cree, n.o.s.",130, 24875,"", 11715,"", 13160,"",    0.5,"",    0.5,"",    0.5,"",
"Ethnic or cultural origin","  Korean",, 72025,"", 33110,"", 38915,"",    1.5,"",    1.4,"",    1.6,"",
"Ethnic or cultural origin","  Romanian",, 30195,"", 14590,"", 15605,"",    0.6,"",    0.6,"",    0.6,"",
"Ethnic or cultural origin","  Lebanese",,  8440,"",  4310,"",  4135,"",    0.2,"",    0.2,"",    0.2,"",
"Ethnic or cultural origin","  Iranian",, 49390,"", 24720,"", 24675,"",    1.0,"",    1.0,"",    1.0,"",
"Ethnic or cultural origin","  Christian, n.i.e.",131, 13865,"",  6995,"",  6870,"",    0.3,"",    0.3,"",    0.3,"",
"Ethnic or cultural origin","  Danish",, 54865,"", 26740,"", 28130,"",    1.1,"",    1.1,"",    1.1,"",
"Ethnic or cultural origin","  North American Indigenous, n.o.s.",132, 24140,"", 11670,"", 12470,"",    0.5,"",    0.5,"",    0.5,"",
"Ethnic or cultural origin","  Sikh",, 69100,"", 35355,"", 33750,"",    1.4,"",    1.5,"",    1.4,"",
"Ethnic or cultural origin","  Austrian",, 45280,"", 21810,"", 23465,"",    0.9,"",    0.9,"",    0.9,"",
"Ethnic or cultural origin","  Belgian",, 19505,"",  9395,"", 10110,"",    0.4,"",    0.4,"",    0.4,"",
"Ethnic or cultural origin","  Haitian",,  1215,"",   640,"",   575,"",    0.0,"",    0.0,"",    0.0,"",
"Ethnic or cultural origin","  Hindu",, 19405,"", 10140,"",  9265,"",    0.4,"",    0.4,"",    0.4,"",
"Ethnic or cultural origin","  Mexican",, 28445,"", 14140,"", 14305,"",    0.6,"",    0.6,"",    0.6,"",
"Ethnic or cultural origin","  Mennonite",, 20925,"", 10530,"", 10395,"",    0.4,"",    0.4,"",    0.4,"",
"Ethnic or cultural origin","  Swiss",, 28520,"", 13995,"", 14525,"",    0.6,"",    0.6,"",    0.6,"",
"Ethnic or cultural origin","  Finnish",, 33680,"", 16290,"", 17390,"",    0.7,"",    0.7,"",    0.7,"",
"Ethnic or cultural origin","  Sri Lankan",,  6440,"",  3210,"",  3235,"",    0.1,"",    0.1,"",    0.1,"",
"Ethnic or cultural origin","  Croatian",, 23750,"", 11645,"", 12100,"",    0.5,"",    0.5,"",    0.5,"",
"Ethnic or cultural origin","  Japanese",, 54640,"", 23430,"", 31215,"",    1.1,"",    1.0,"",    1.2,"",
"Ethnic or cultural origin","  South Asian, n.o.s.",133, 20125,"",  9935,"", 10190,"",    0.4,"",    0.4,"",    0.4,"",
"Ethnic or cultural origin","  Mi'kmaq, n.o.s.",134,  4840,"",  2340,"",  2500,"",    0.1,"",    0.1,"",    0.1,"",
"Ethnic or cultural origin","  Northern European, n.o.s.",135, 30950,"", 14970,"", 15980,"",    0.6,"",    0.6,"",    0.6,"",
"Ethnic or cultural origin","  Muslim",,  8220,"",  4150,"",  4065,"",    0.2,"",    0.2,"",    0.2,"",
"Ethnic or cultural origin","  Egyptian",,  5810,"",  3125,"",  2685,"",    0.1,"",    0.1,"",    0.1,"",
"Ethnic or cultural origin","  Latin, Central or South American, n.o.s.",136, 11730,"",  5675,"",  6055,"",    0.2,"",    0.2,"",    0.2,"",
"Ethnic or cultural origin","  Tamil",,  3380,"",  1835,"",  1545,"",    0.1,"",    0.1,"",    0.1,"",
"Ethnic or cultural origin","  Icelandic",, 25910,"", 12770,"", 13135,"",    0.5,"",    0.5,"",    0.5,"",
"Ethnic or cultural origin","  Colombian",,  7315,"",  3555,"",  3760,"",    0.1,"",    0.1,"",    0.2,"",
"Ethnic or cultural origin","  Moroccan",,  2020,"",   980,"",  1035,"",    0.0,"",    0.0,"",    0.0,"",
"Ethnic or cultural origin","  Czech",, 22425,"", 10920,"", 11505,"",    0.5,"",    0.5,"",    0.5,"",
"Ethnic or cultural origin","  Syrian",,  6550,"",  3350,"",  3195,"",    0.1,"",    0.1,"",    0.1,"",
"Ethnic or cultural origin","  Guyanese",,  2420,"",  1240,"",  1180,"",    0.0,"",    0.1,"",    0.0,"",
"Ethnic or cultural origin","  Afghan",,  9605,"",  4725,"",  4875,"",    0.2,"",    0.2,"",    0.2,"",
"Ethnic or cultural origin","  Black, n.o.s.",137,  4515,"",  2250,"",  2260,"",    0.1,"",    0.1,"",    0.1,"",
"Ethnic or cultural origin","  Serbian",, 12660,"",  6575,"",  6080,"",    0.3,"",    0.3,"",    0.2,"",
"Ethnic or cultural origin","  Ojibway",,  5145,"",  2565,"",  2580,"",    0.1,"",    0.1,"",    0.1,"",
"Ethnic or cultural origin","  Newfoundlander",,  4530,"",  2415,"",  2115,"",    0.1,"",    0.1,"",    0.1,"",
"Ethnic or cultural origin","  Hong Konger",, 30020,"", 14470,"", 15550,"",    0.6,"",    0.6,"",    0.6,"",
"Ethnic or cultural origin","  Ontarian",,  3315,"",  1570,"",  1750,"",    0.1,"",    0.1,"",    0.1,"",
"Ethnic or cultural origin","  Persian",, 19155,"",  9840,"",  9315,"",    0.4,"",    0.4,"",    0.4,"",
"Ethnic or cultural origin","  Trinidadian/Tobagonian",,  4120,"",  2075,"",  2050,"",    0.1,"",    0.1,"",    0.1,"",
"Ethnic or cultural origin","  Turkish",,  8070,"",  4185,"",  3895,"",    0.2,"",    0.2,"",    0.2,"",
"Ethnic or cultural origin","  Inuit, n.o.s.",138,  2120,"",  1005,"",  1110,"",    0.0,"",    0.0,"",    0.0,"",
"Ethnic or cultural origin","  Bangladeshi",,  3740,"",  1930,"",  1810,"",    0.1,"",    0.1,"",    0.1,"",
"Ethnic or cultural origin","  Algerian",,   915,"",   545,"",   370,"",    0.0,"",    0.0,"",    0.0,"",
"Ethnic or cultural origin","  Brazilian",, 12435,"",  6005,"",  6430,"",    0.3,"",    0.2,"",    0.3,"",
"Ethnic or cultural origin","  Nigerian",,  4110,"",  2075,"",  2040,"",    0.1,"",    0.1,"",    0.1,"",
"Ethnic or cultural origin","  Armenian",,  4040,"",  2075,"",  1960,"",    0.1,"",    0.1,"",    0.1,"",
"Ethnic or cultural origin","  Slovak",, 11565,"",  5520,"",  6045,"",    0.2,"",    0.2,"",    0.2,"",
"Ethnic or cultural origin","  Eastern European, n.o.s.",139, 11810,"",  5340,"",  6470,"",    0.2,"",    0.2,"",    0.3,"",
"Ethnic or cultural origin","  Somali",,  2665,"",  1460,"",  1205,"",    0.1,"",    0.1,"",    0.0,"",
"Ethnic or cultural origin","  Taiwanese",, 37530,"", 17430,"", 20100,"",    0.8,"",    0.7,"",    0.8,"",
"Ethnic or cultural origin","  Iraqi",,  4590,"",  2350,"",  2240,"",    0.1,"",    0.1,"",    0.1,"",
"Ethnic or cultural origin","  Salvadorean",,  6580,"",  3285,"",  3295,"",    0.1,"",    0.1,"",    0.1,"",
"Ethnic or cultural origin","  African Caribbean",,  1640,"",   805,"",   830,"",    0.0,"",    0.0,"",    0.0,"",
"Ethnic or cultural origin","  East or Southeast Asian, n.o.s.",140, 10735,"",  5070,"",  5670,"",    0.2,"",    0.2,"",    0.2,"",
"Ethnic or cultural origin","  West or Central Asian or Middle Eastern, n.o.s.",141,  5140,"",  2630,"",  2510,"",    0.1,"",    0.1,"",    0.1,"",
"Ethnic or cultural origin","  Caribbean, n.o.s.",142,  2715,"",  1245,"",  1465,"",    0.1,"",    0.1,"",    0.1,"",
"Ethnic or cultural origin","  Algonquin",,  1880,"",   965,"",   915,"",    0.0,"",    0.0,"",    0.0,"",
"Ethnic or cultural origin","  West Indian, n.o.s.",143,  1855,"",   835,"",  1025,"",    0.0,"",    0.0,"",    0.0,"",
"Ethnic or cultural origin","  Lithuanian",,  7330,"",  3450,"",  3885,"",    0.1,"",    0.1,"",    0.2,"",
"Ethnic or cultural origin","  South African",, 13965,"",  6930,"",  7035,"",    0.3,"",    0.3,"",    0.3,"",
"Ethnic or cultural origin","  Australian",, 18505,"",  9575,"",  8925,"",    0.4,"",    0.4,"",    0.4,"",
"Ethnic or cultural origin","  Palestinian",,  2750,"",  1470,"",  1280,"",    0.1,"",    0.1,"",    0.1,"",
"Ethnic or cultural origin","  Chilean",,  6220,"",  3100,"",  3125,"",    0.1,"",    0.1,"",    0.1,"",
"Ethnic or cultural origin","  Congolese",,  1500,"",   780,"",   715,"",    0.0,"",    0.0,"",    0.0,"",
"Ethnic or cultural origin","  Nova Scotian",,  2015,"",   885,"",  1125,"",    0.0,"",    0.0,"",    0.0,"",
"Ethnic or cultural origin","  Ethiopian",,  2720,"",  1275,"",  1440,"",    0.1,"",    0.1,"",    0.1,"",
"Ethnic or cultural origin","  Hispanic, n.o.s.",144,  5295,"",  2430,"",  2870,"",    0.1,"",    0.1,"",    0.1,"",
"Ethnic or cultural origin","  Peruvian",,  4260,"",  1975,"",  2285,"",    0.1,"",    0.1,"",    0.1,"",
"Ethnic or cultural origin","  Yoruba",,  1350,"",   720,"",   635,"",    0.0,"",    0.0,"",    0.0,"",
"Ethnic or cultural origin","  Cambodian (Khmer)",,  3350,"",  1545,"",  1805,"",    0.1,"",    0.1,"",    0.1,"",
"Ethnic or cultural origin","  Berber",,   605,"",   370,"",   235,"",    0.0,"",    0.0,"",    0.0,"",
"Ethnic or cultural origin","  Albanian",,  2455,"",  1180,"",  1280,"",    0.0,"",    0.0,"",    0.1,"",
"Ethnic or cultural origin","  Maltese",,  2750,"",  1340,"",  1420,"",    0.1,"",    0.1,"",    0.1,"",
"Ethnic or cultural origin","  Macedonian",,  1235,"",   605,"",   630,"",    0.0,"",    0.0,"",    0.0,"",
"Ethnic or cultural origin","  Slovenian",,  5340,"",  2485,"",  2855,"",    0.1,"",    0.1,"",    0.1,"",
"Ethnic or cultural origin","  Western European, n.o.s.",145,  7865,"",  3860,"",  4005,"",    0.2,"",    0.2,"",    0.2,"",
"Ethnic or cultural origin","  New Brunswicker",,   875,"",   430,"",   445,"",    0.0,"",    0.0,"",    0.0,"",
"Ethnic or cultural origin","  Gujarati",,  2670,"",  1335,"",  1340,"",    0.1,"",    0.1,"",    0.1,"",
"Ethnic or cultural origin","  Eritrean",,  2245,"",  1230,"",  1015,"",    0.0,"",    0.1,"",    0.0,"",
"Ethnic or cultural origin","  African Canadian",,  1535,"",   790,"",   750,"",    0.0,"",    0.0,"",    0.0,"",
"Ethnic or cultural origin","  Israeli",,  3645,"",  1850,"",  1800,"",    0.1,"",    0.1,"",    0.1,"",
"Ethnic or cultural origin","  Mohawk",,  2355,"",  1205,"",  1155,"",    0.0,"",    0.0,"",    0.0,"",
"Ethnic or cultural origin","  Czechoslovakian, n.o.s.",146,  6545,"",  2955,"",  3585,"",    0.1,"",    0.1,"",    0.1,"",
"Ethnic or cultural origin","  Bulgarian",,  3720,"",  1785,"",  1930,"",    0.1,"",    0.1,"",    0.1,"",
"Ethnic or cultural origin","  Albertan",,  3430,"",  1690,"",  1735,"",    0.1,"",    0.1,"",    0.1,"",
"Ethnic or cultural origin","  Ghanaian",,  1670,"",   905,"",   770,"",    0.0,"",    0.0,"",    0.0,"",
"Ethnic or cultural origin","  Barbadian",,  1950,"",   985,"",   970,"",    0.0,"",    0.0,"",    0.0,"",
"Ethnic or cultural origin","  African American",,  4500,"",  2320,"",  2180,"",    0.1,"",    0.1,"",    0.1,"",
"Ethnic or cultural origin","  Yugoslavian, n.o.s.",147,  5580,"",  2605,"",  2975,"",    0.1,"",    0.1,"",    0.1,"",
"Ethnic or cultural origin","  Tunisian",,   550,"",   285,"",   265,"",    0.0,"",    0.0,"",    0.0,"",
"Ethnic or cultural origin","  Slavic, n.o.s.",148,  5285,"",  2660,"",  2625,"",    0.1,"",    0.1,"",    0.1,"",
"Ethnic or cultural origin","  Cuban",,  1770,"",   895,"",   870,"",    0.0,"",    0.0,"",    0.0,"",
"Ethnic or cultural origin","  Bosnian",,  3785,"",  1910,"",  1875,"",    0.1,"",    0.1,"",    0.1,"",
"Ethnic or cultural origin","  Venezuelan",,  1835,"",   810,"",  1025,"",    0.0,"",    0.0,"",    0.0,"",
"Ethnic or cultural origin","  Innu/Montagnais, n.o.s.",149,   180,"",    70,"",   110,"",    0.0,"",    0.0,"",    0.0,"",
"Ethnic or cultural origin","  Latvian",,  4860,"",  2450,"",  2415,"",    0.1,"",    0.1,"",    0.1,"",
"Ethnic or cultural origin","  Bengali",,  1370,"",   745,"",   625,"",    0.0,"",    0.0,"",    0.0,"",
"Ethnic or cultural origin","  Cameroonian",,   335,"",   220,"",   120,"",    0.0,"",    0.0,"",    0.0,"",
"Ethnic or cultural origin","  Guatemalan",,  2415,"",  1320,"",  1095,"",    0.0,"",    0.1,"",    0.0,"",
"Ethnic or cultural origin","  Indonesian",,  8440,"",  3890,"",  4550,"",    0.2,"",    0.2,"",    0.2,"",
"Ethnic or cultural origin","  Laotian",,  2485,"",  1160,"",  1320,"",    0.1,"",    0.0,"",    0.1,"",
"Ethnic or cultural origin","  Ilocano",,  4765,"",  2115,"",  2655,"",    0.1,"",    0.1,"",    0.1,"",
"Ethnic or cultural origin","  Northern Irish",,  4550,"",  2245,"",  2305,"",    0.1,"",    0.1,"",    0.1,"",
"Ethnic or cultural origin","  Celtic, n.o.s.",150,  5445,"",  2660,"",  2785,"",    0.1,"",    0.1,"",    0.1,"",
